user_id,age,age_group,engagement_level,spending_type,dream_traveler,travel_frequency,avg_days_between_booking,trip_type,trip_frequency_score,days_since_signup,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,total_sessions,sessions_per_week,total_page_clicks,avg_session_duration,avg_clicks_per_session,pct_sessions_flight_discount_used,pct_sessions_hotel_discount_used,pct_sessions_flight_booked,pct_sessions_hotel_booked,cancel_rate,first_trip_date,last_trip_date,total_trips,avg_days_between_trips,total_distance,avg_distance,total_price_paid,avg_price_paid,departure_flights,return_flights,total_flights,pct_return_flights_booked,total_flight_cost,avg_flight_costs,avg_fligth_cost_before_discount,avg_flight_discount,unique_cities_visited,total_hotel_cost,avg_hotel_cost,avg_hotel_cost_before_discount,avg_hotel_disocunt,avg_checked_bags_per_trip,avg_nights_per_stay,avg_rooms_per_booking,avg_hotel_spend_per_night,kmean_groups,dbscan_groups
520265,43,30-44,medium engagement,luxury traveler,traveler,regular traveler,8.4,family trip,3,-4,F,True,True,usa,fresno,FAT,36.776,-119.718,8,-14.0,119,110.375,14.875,12.5,25.0,50.0,62.5,0.0,2023-01-22 13:00:00,2023-07-06 15:00:00,5,41.25,13238.804420978307,3309.701105244577,6788.06,1357.612,4,4,8,80.0,2326.06,465.212,0.0,0.0,4,4462.0,893.4,9.99,0.01,0.25,5.8,1.0,153.86206896551724,1,0
520277,40,30-44,medium engagement,economy traveler,traveler,occasional traveler,7.0,solo or group trip,2,-4,F,False,False,usa,omaha,OFF,41.118,-95.913,8,-14.0,128,117.125,16.0,25.0,25.0,25.0,25.0,0.0,2023-01-26 07:00:00,2023-04-15 16:00:00,2,79.0,2811.047398142169,1405.5236990710846,864.4,432.2,2,2,4,100.0,484.4,242.2,0.0,0.0,2,380.0,190.0,0.0,0.0,0.0,2.0,1.0,95.0,3,0
520291,37,30-44,medium engagement,premium traveler,traveler,regular traveler,7.25,couple trip,3,-4,M,True,False,usa,los angeles,LAX,33.942,-118.408,9,-15.75,236,194.66666666666663,26.222222222222225,22.222222222222225,22.222222222222225,44.44444444444445,44.44444444444445,0.0,2023-01-26 13:00:00,2023-06-19 15:00:00,4,48.0,12172.547014346215,3043.1367535865543,4943.75,1235.9375,4,4,8,100.0,2023.15,505.7875,0.0,0.0,4,2920.6,755.75,31.9875,0.0125,1.25,5.75,1.0,126.98260869565216,1,0
520298,42,30-44,medium engagement,luxury traveler,traveler,occasional traveler,6.0,business trip,2,-4,F,False,False,usa,houston,EFD,29.607,-95.159,8,-14.0,164,152.375,20.5,25.0,12.5,12.5,25.0,0.0,2023-01-24 08:00:00,2023-01-24 08:00:00,2,0.0,1721.448652027013,1721.448652027013,2512.02,1256.01,1,1,2,50.0,311.82,155.91,155.76,0.15,1,2200.2,1130.0,149.475,0.025,2.0,4.0,1.0,275.025,3,0
520307,52,45-59,medium engagement,premium traveler,traveler,occasional traveler,6.666666666666667,business trip,2,-4,F,False,False,usa,buffalo,BUF,42.94,-78.732,8,-14.0,90,82.875,11.25,25.0,25.0,37.5,37.5,0.0,2023-01-16 07:00:00,2023-06-26 14:00:00,3,80.5,4261.701573709727,1420.5671912365758,2500.12,833.3733333333333,3,3,6,100.0,781.12,260.37333333333333,0.0,0.0,3,1719.0,627.0,149.91666666666666,0.0833333333333333,0.3333333333333333,3.0,1.0,191.0,3,0
520311,49,45-59,medium engagement,premium traveler,traveler,regular traveler,5.6,business trip,3,-4,F,True,True,usa,milwaukee,MKE,42.947,-87.896,8,-14.0,116,107.875,14.5,25.0,0.0,50.0,25.0,0.0,2023-01-14 07:00:00,2023-07-27 10:00:00,5,48.5,4537.441928031875,1134.3604820079688,3701.73,1594.48,4,4,8,80.0,930.73,186.146,32.584,0.03,4,2771.0,554.2,0.0,0.0,1.0,6.5,1.0,213.15384615384613,1,0
520314,18,18-29,medium engagement,luxury traveler,traveler,occasional traveler,9.0,parent trip,2,-4,F,False,True,usa,new york,JFK,40.64,-73.779,8,-14.0,107,99.375,13.375,37.5,0.0,0.0,25.0,0.0,,,2,0.0,0.0,0.0,2620.0,1310.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2620.0,1310.0,0.0,0.0,0.0,5.0,2.0,131.0,4,0
520327,26,18-29,medium engagement,premium traveler,traveler,occasional traveler,7.0,solo or group trip,2,-4,F,False,False,usa,new york,LGA,40.777,-73.872,8,-14.0,126,117.375,15.75,25.0,12.5,25.0,25.0,0.0,2023-03-14 12:00:00,2023-03-26 09:00:00,2,11.0,6232.093830031427,3116.0469150157137,1897.1,948.55,2,2,4,100.0,1189.1,594.55,341.165,0.05,2,708.0,354.0,0.0,0.0,0.0,1.5,1.0,236.0,3,0
520358,51,45-59,medium engagement,premium traveler,traveler,regular traveler,6.5,business trip,3,-4,F,True,False,usa,montgomery,MXF,32.379,-86.362,8,-14.0,107,99.5,13.375,0.0,12.5,37.5,50.0,0.0,2023-01-17 08:00:00,2023-03-17 16:00:00,4,19.666666666666668,4584.506786931688,1528.1689289772294,3168.8,792.2,3,3,6,75.0,796.8,199.2,0.0,0.0,3,2372.0,593.0,0.0,0.0,1.0,4.0,1.0,148.25,1,0
520373,49,45-59,medium engagement,premium traveler,traveler,occasional traveler,8.666666666666666,parent trip,2,-4,F,False,True,usa,buffalo,BUF,42.94,-78.732,8,-14.0,137,126.25,17.125,0.0,0.0,37.5,37.5,0.0,2023-01-24 08:00:00,2023-03-26 13:00:00,3,30.5,2562.483714725841,854.161238241947,2807.31,935.77,3,2,6,66.66666666666666,449.31,149.77,0.0,0.0,3,2358.0,786.0,0.0,0.0,0.0,3.6666666666666665,1.3333333333333333,168.42857142857142,3,0
520397,45,45-59,medium engagement,economy traveler,traveler,occasional traveler,6.333333333333333,business trip,2,-4,F,True,False,usa,austin,AUS,30.194,-97.67,9,-15.75,391,955.4444444444445,43.44444444444445,11.111111111111112,0.0,55.55555555555556,33.33333333333333,25.0,2023-01-18 07:00:00,2023-02-18 13:00:00,3,15.5,8305.521147284333,1661.1042294568665,2181.06,822.775,3,3,6,100.0,1394.06,464.68666666666667,0.0,0.0,3,787.0,262.3333333333333,0.0,0.0,0.3333333333333333,2.5,1.0,157.4,5,0
520405,31,30-44,medium engagement,economy traveler,traveler,one time traveler,6.0,business trip,1,-4,F,False,False,usa,cleveland,CLE,41.412,-81.85,8,-14.0,66,61.5,8.25,12.5,0.0,12.5,12.5,0.0,2023-01-22 07:00:00,2023-01-22 07:00:00,1,0.0,838.3926223412975,838.3926223412975,306.46,306.46,1,1,2,100.0,142.46,142.46,0.0,0.0,1,164.0,164.0,0.0,0.0,1.0,1.0,1.0,164.0,4,0
520411,40,30-44,medium engagement,premium traveler,traveler,occasional traveler,4.5,business trip,2,-4,F,True,False,usa,detroit,DTW,42.212,-83.353,8,-14.0,115,106.625,14.375,37.5,0.0,25.0,25.0,0.0,2023-02-19 07:00:00,2023-04-06 07:00:00,2,46.0,1614.008039753341,807.0040198766706,1501.78,750.89,2,2,4,100.0,273.78,136.89,0.0,0.0,2,1228.0,614.0,0.0,0.0,0.5,3.0,1.0,204.66666666666663,3,0
520422,39,30-44,medium engagement,premium traveler,traveler,occasional traveler,7.0,solo or group trip,2,-4,F,False,False,usa,mobile,MOB,30.691,-88.243,8,-14.0,105,98.25,13.125,37.5,12.5,25.0,12.5,0.0,2023-01-26 10:00:00,2023-06-23 11:00:00,2,148.0,4016.498390008581,2008.2491950042904,1527.6,1130.44,2,2,4,100.0,667.6,333.8,333.65,0.15,2,860.0,430.0,0.0,0.0,0.0,4.0,1.0,215.0,3,0
520429,52,45-59,medium engagement,premium traveler,traveler,occasional traveler,9.5,family trip,2,-4,M,True,True,usa,winston-salem,INT,36.134,-80.222,8,-14.0,284,977.625,35.5,0.0,12.5,50.0,37.5,33.33333333333333,2023-01-24 13:00:00,2023-02-14 09:00:00,2,20.0,13751.707333243488,3437.926833310872,2610.37,1305.185,2,1,4,50.0,1082.37,541.185,0.0,0.0,1,1528.0,764.0,0.0,0.0,1.0,4.0,1.0,191.0,5,0
520436,47,45-59,medium engagement,premium traveler,traveler,regular traveler,8.166666666666666,couple trip,3,-4,F,True,False,usa,chicago,MDW,41.786,-87.752,8,-14.0,191,177.0,23.875,0.0,0.0,62.5,75.0,0.0,2023-01-15 13:00:00,2023-06-28 07:00:00,6,32.6,10870.318000613814,2174.063600122762,5260.7,876.7833333333333,5,5,10,83.33333333333333,1942.7,323.7833333333333,0.0,0.0,5,3318.0,553.0,0.0,0.0,0.8,3.8333333333333326,1.0,144.2608695652174,1,0
520480,39,30-44,medium engagement,economy traveler,traveler,occasional traveler,7.666666666666667,solo or group trip,2,-4,F,False,False,canada,vancouver,YVR,49.195,-123.182,8,-14.0,106,98.625,13.25,25.0,37.5,37.5,25.0,0.0,2023-02-09 14:00:00,2023-03-12 07:00:00,3,15.0,10972.587159962466,3657.529053320822,2739.41,1011.965,3,3,6,100.0,2109.41,703.1366666666667,465.9333333333333,0.0666666666666666,2,630.0,224.66666666666663,29.3,0.0333333333333333,0.3333333333333333,5.5,1.0,57.27272727272727,3,0
520491,55,45-59,medium engagement,premium traveler,traveler,regular traveler,8.8,parent trip,3,-4,M,False,True,usa,new york,LGA,40.777,-73.872,8,-14.0,130,122.125,16.25,12.5,0.0,50.0,50.0,0.0,2023-01-27 07:00:00,2023-06-14 16:00:00,5,34.5,8277.296778918611,2069.324194729653,3436.89,829.13,4,4,8,80.0,1923.89,384.778,0.0,0.0,3,1513.0,302.6,0.0,0.0,1.25,2.25,1.25,137.54545454545453,1,0
520497,49,45-59,medium engagement,economy traveler,traveler,occasional traveler,7.666666666666667,solo or group trip,2,-4,F,False,False,usa,long beach,LGB,33.818,-118.151,8,-14.0,132,123.375,16.5,25.0,12.5,37.5,25.0,0.0,2023-01-22 07:00:00,2023-03-16 15:00:00,3,26.5,11289.948682398344,3763.316227466115,2542.48,942.16,3,3,6,100.0,1922.48,640.8266666666666,207.99,0.1666666666666666,3,620.0,206.66666666666663,0.0,0.0,1.0,3.5,1.0,88.57142857142857,3,0
520527,34,30-44,medium engagement,premium traveler,traveler,occasional traveler,8.0,solo or group trip,2,-4,F,False,False,usa,denver,DEN,39.858,-104.667,8,-14.0,102,95.75,12.75,12.5,12.5,25.0,25.0,0.0,2023-03-06 07:00:00,2023-06-10 09:00:00,2,96.0,3534.3229474851146,1767.1614737425573,2236.56,1118.28,2,2,4,100.0,640.56,320.28,0.0,0.0,2,1596.0,798.0,0.0,0.0,1.0,3.5,1.0,228.0,3,0
520530,42,30-44,medium engagement,premium traveler,traveler,regular traveler,8.5,couple trip,3,-4,F,True,False,usa,los angeles,LAX,33.942,-118.408,8,-14.0,135,125.75,16.875,25.0,37.5,50.0,50.0,0.0,2023-01-23 16:00:00,2023-06-30 07:00:00,4,52.333333333333336,13007.027569306094,3251.7568923265235,4055.42,1013.855,4,4,8,100.0,2177.92,544.48,182.1775,0.0125,4,1877.5,483.75,28.725,0.025,0.75,3.5,1.0,134.10714285714283,1,0
520532,48,45-59,medium engagement,premium traveler,traveler,regular traveler,8.75,couple trip,3,-4,F,True,False,usa,washington,DCA,38.852,-77.037,9,-15.75,178,146.33333333333331,19.777777777777775,11.111111111111112,11.111111111111112,44.44444444444445,44.44444444444445,0.0,2023-01-18 15:00:00,2023-06-06 11:00:00,4,46.0,7350.550711283498,1837.6376778208744,3066.22,766.555,4,4,8,100.0,1385.72,346.43,0.0,0.0,4,1680.5,459.5,26.1875,0.0625,0.75,4.5,1.0,93.36111111111111,1,0
520539,53,45-59,medium engagement,luxury traveler,traveler,occasional traveler,6.0,business trip,2,-4,F,True,True,usa,little rock,LIT,34.729,-92.224,8,-14.0,164,484.089728,20.5,25.0,25.0,62.5,62.5,25.0,2023-01-15 08:00:00,2023-02-24 09:00:00,3,20.0,5767.315199227031,1153.463039845406,1533.86,511.28666666666663,3,3,6,100.0,865.86,288.62,90.57333333333331,0.0166666666666666,3,668.0,222.66666666666663,0.0,0.0,0.3333333333333333,2.0,1.0,111.33333333333331,0,0
520556,35,30-44,medium engagement,luxury traveler,traveler,regular traveler,7.6,parent trip,3,-4,F,False,True,usa,austin,AUS,30.194,-97.67,8,-14.0,146,136.375,18.25,50.0,12.5,50.0,50.0,0.0,2023-01-21 08:00:00,2023-07-07 16:00:00,5,41.75,5427.058561143582,1356.7646402858954,11081.27,2627.645,4,4,8,80.0,999.07,199.814,42.834,0.01,4,10082.2,2024.0,37.78,0.02,0.75,10.5,1.25,132.66052631578947,1,0
520558,37,30-44,medium engagement,premium traveler,traveler,one time traveler,7.0,solo or group trip,1,-4,F,False,False,usa,rochester,ROC,43.119,-77.672,8,-14.0,112,104.625,14.0,12.5,12.5,12.5,12.5,0.0,2023-03-03 13:00:00,2023-03-03 13:00:00,1,0.0,2066.8201567301207,2066.8201567301207,1084.12,1084.12,1,1,2,100.0,376.12,376.12,0.0,0.0,1,708.0,708.0,0.0,0.0,0.0,6.0,1.0,118.0,4,0
520619,58,45-59,medium engagement,premium traveler,traveler,occasional traveler,4.5,business trip,2,-4,F,True,False,usa,houston,IAH,29.98,-95.34,8,-14.0,126,118.375,15.75,12.5,0.0,25.0,25.0,0.0,2023-01-22 12:00:00,2023-04-26 07:00:00,2,93.0,4476.382271415548,2238.191135707774,1963.09,981.545,2,2,4,100.0,769.09,384.545,202.095,0.075,1,1194.0,597.0,0.0,0.0,1.0,2.5,1.0,238.8,3,0
520680,44,30-44,medium engagement,premium traveler,traveler,occasional traveler,8.0,couple trip,2,-4,F,True,False,usa,winston-salem,INT,36.134,-80.222,8,-14.0,100,94.125,12.5,25.0,0.0,25.0,25.0,0.0,2023-02-04 12:00:00,2023-04-09 13:00:00,2,64.0,3668.009925847905,1834.004962923952,2041.82,1020.91,2,2,4,100.0,631.82,315.91,315.71,0.2,2,1410.0,705.0,0.0,0.0,0.0,3.0,1.0,235.0,3,0
520696,42,30-44,medium engagement,premium traveler,traveler,one time traveler,4.0,business trip,1,-4,F,False,False,usa,lincoln,LNK,40.851,-96.759,8,-14.0,362,1048.25,45.25,25.0,0.0,37.5,37.5,50.0,2023-01-16 12:00:00,2023-01-16 12:00:00,1,0.0,4604.929768600274,1534.9765895334249,499.25,499.25,1,1,2,100.0,316.25,316.25,0.0,0.0,1,183.0,183.0,0.0,0.0,0.0,3.0,1.0,61.0,5,0
520708,42,30-44,medium engagement,premium traveler,traveler,occasional traveler,5.333333333333333,business trip,2,-4,F,False,False,usa,tampa,MCF,27.849,-82.521,8,-14.0,121,112.875,15.125,12.5,0.0,37.5,25.0,0.0,2023-02-16 15:00:00,2023-07-21 07:00:00,3,77.0,4324.1744440670045,1441.3914813556682,2287.84,966.69,3,3,6,100.0,919.84,306.61333333333334,0.0,0.0,2,1368.0,456.0,0.0,0.0,0.6666666666666666,3.0,1.0,228.0,3,0
520719,26,18-29,medium engagement,luxury traveler,traveler,regular traveler,7.5,solo or group trip,3,-4,M,False,False,usa,new york,JFK,40.64,-73.779,8,-14.0,132,123.125,16.5,0.0,12.5,50.0,50.0,0.0,2023-01-22 09:00:00,2023-06-21 07:00:00,4,49.66666666666666,13639.29244289956,3409.8231107248903,7296.45,1824.1125,4,4,8,100.0,2473.45,618.3625,0.0,0.0,4,4823.0,1205.75,0.0,0.0,0.5,4.25,1.0,283.7058823529412,1,0
520733,42,30-44,medium engagement,premium traveler,traveler,occasional traveler,8.666666666666666,couple trip,2,-4,F,True,False,usa,honolulu,HNL,21.316,-157.927,8,-14.0,144,135.625,18.0,25.0,25.0,37.5,37.5,0.0,2023-01-20 15:00:00,2023-03-12 07:00:00,3,25.0,20168.22335086736,6722.741116955786,4680.4,1560.1333333333332,3,3,6,100.0,3242.4,1080.8,374.31,0.0166666666666666,3,1438.0,479.33333333333326,0.0,0.0,0.3333333333333333,3.333333333333333,1.0,143.8,3,0
520745,41,30-44,medium engagement,premium traveler,traveler,occasional traveler,8.5,solo or group trip,2,-4,F,False,False,usa,new york,JFK,40.64,-73.779,8,-14.0,190,176.375,23.75,0.0,25.0,25.0,25.0,0.0,2023-01-27 15:00:00,2023-02-24 09:00:00,2,27.0,837.7567550506496,418.8783775253248,1222.51,611.255,2,2,4,100.0,152.51,76.255,0.0,0.0,2,1070.0,535.0,0.0,0.0,0.5,5.0,1.0,107.0,3,0
520762,30,30-44,medium engagement,premium traveler,traveler,occasional traveler,7.0,solo or group trip,2,-4,F,False,False,usa,baton rouge,BTR,30.533,-91.149,8,-14.0,102,94.625,12.75,12.5,12.5,12.5,25.0,0.0,2023-02-19 14:00:00,2023-02-19 14:00:00,2,0.0,603.7673651739702,603.7673651739702,1351.89,675.945,1,1,2,50.0,108.89,54.445,0.0,0.0,1,1243.0,621.5,0.0,0.0,1.0,5.5,1.0,113.0,3,0
520770,41,30-44,medium engagement,economy traveler,traveler,regular traveler,10.0,solo or group trip,3,-4,F,False,False,usa,sacramento,SAC,38.513,-121.493,8,-14.0,129,119.5,16.125,12.5,25.0,50.0,25.0,0.0,2023-01-18 13:00:00,2023-04-06 10:00:00,4,25.666666666666668,11351.752165113374,2837.9380412783435,4238.49,768.635,4,4,8,100.0,3629.09,907.2725,0.0,0.0,4,609.4,162.0,96.4625,0.0375,0.5,1.5,1.0,203.13333333333333,1,0
520771,59,45-59,medium engagement,luxury traveler,traveler,one time traveler,16.0,family trip,1,-4,F,True,True,usa,laredo,LRD,27.544,-99.461,8,-14.0,105,96.875,13.125,12.5,0.0,0.0,12.5,0.0,,,1,0.0,0.0,0.0,1760.0,1760.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1760.0,1760.0,0.0,0.0,0.0,11.0,1.0,160.0,2,0
520783,41,30-44,medium engagement,premium traveler,traveler,occasional traveler,11.0,couple trip,2,-4,F,True,False,canada,calgary,YYC,51.114,-114.02,8,-14.0,109,101.5,13.625,12.5,25.0,25.0,37.5,0.0,2023-03-16 07:00:00,2023-04-06 07:00:00,3,10.5,4232.690689165367,2116.3453445826835,2936.02,978.6733333333332,2,2,4,66.66666666666666,806.02,268.67333333333335,0.0,0.0,2,2130.0,775.3333333333333,65.3,0.0333333333333333,0.5,2.666666666666667,1.3333333333333333,163.84615384615384,3,0
520804,51,45-59,medium engagement,economy traveler,traveler,occasional traveler,5.333333333333333,business trip,2,-4,F,True,False,usa,chicago,ORD,41.979,-87.904,8,-14.0,122,112.875,15.25,25.0,0.0,37.5,25.0,0.0,2023-01-16 10:00:00,2023-02-15 15:00:00,3,15.0,2667.153168312484,889.0510561041614,1249.09,581.985,3,3,6,100.0,512.09,170.69666666666666,73.18333333333332,0.1666666666666666,3,737.0,245.66666666666663,0.0,0.0,0.0,2.5,1.0,147.4,3,0
520819,50,45-59,medium engagement,luxury traveler,traveler,occasional traveler,7.0,family trip,2,-4,F,True,True,usa,jacksonville,NZC,30.219,-81.876,9,-15.75,121,100.11111111111111,13.444444444444445,22.222222222222225,11.111111111111112,22.222222222222225,22.222222222222225,0.0,2023-02-03 13:00:00,2023-06-30 13:00:00,2,147.0,2982.501903213847,1491.2509516069235,3814.88,1907.44,2,2,4,100.0,472.88,236.44,0.0,0.0,2,3342.0,1671.0,0.0,0.0,0.0,3.0,1.0,557.0,0,0
520821,43,30-44,medium engagement,premium traveler,traveler,occasional traveler,6.0,business trip,2,-4,F,False,False,usa,boston,BOS,42.364,-71.005,8,-14.0,134,124.25,16.75,12.5,25.0,25.0,25.0,0.0,2023-01-17 07:00:00,2023-06-22 10:00:00,2,156.0,7639.582240932224,3819.791120466112,2805.64,1402.82,2,2,4,100.0,1429.64,714.82,0.0,0.0,2,1376.0,688.0,0.0,0.0,0.5,5.5,1.0,125.09090909090908,3,0
520844,21,18-29,medium engagement,luxury traveler,traveler,occasional traveler,7.5,parent trip,2,-4,F,False,True,usa,long beach,LGB,33.818,-118.151,8,-14.0,110,103.375,13.75,12.5,12.5,12.5,25.0,0.0,2023-03-17 11:00:00,2023-03-17 11:00:00,2,0.0,533.7785490885719,533.7785490885719,2277.77,1138.885,1,1,2,50.0,93.77,46.885,0.0,0.0,1,2184.0,1092.0,0.0,0.0,0.0,5.0,1.0,218.4,4,0
520851,54,45-59,medium engagement,premium traveler,traveler,regular traveler,6.4,business trip,3,-4,F,True,True,usa,san antonio,RND,29.529,-98.279,9,-15.75,204,168.11111111111111,22.666666666666664,11.111111111111112,0.0,55.55555555555556,55.55555555555556,0.0,2023-01-17 07:00:00,2023-07-04 11:00:00,5,42.0,11261.184390437757,2252.236878087551,6485.68,1297.136,5,5,10,100.0,3126.68,625.336,0.0,0.0,4,3359.0,671.8,0.0,0.0,0.4,3.2,1.8,93.30555555555556,1,0
520861,52,45-59,medium engagement,premium traveler,traveler,occasional traveler,7.5,parent trip,2,-4,M,False,True,usa,austin,AUS,30.194,-97.67,9,-15.75,262,919.1276355555556,29.11111111111111,11.111111111111112,11.111111111111112,44.44444444444445,33.33333333333333,33.33333333333333,2023-01-23 15:00:00,2023-04-13 16:00:00,2,80.0,9529.802679207973,2382.450669801993,2784.23,1392.115,2,2,4,100.0,689.03,344.515,0.0,0.0,2,2095.2,1053.0,26.95,0.05,1.0,5.5,1.0,190.47272727272727,5,0
520877,51,45-59,medium engagement,premium traveler,traveler,occasional traveler,5.333333333333333,business trip,2,-4,F,True,False,usa,grand rapids,GRR,42.881,-85.523,8,-14.0,141,131.0,17.625,12.5,0.0,37.5,37.5,0.0,2023-01-13 12:00:00,2023-04-03 07:00:00,3,39.5,6666.280319424337,2222.093439808112,3006.15,1002.05,3,3,6,100.0,1213.15,404.38333333333327,0.0,0.0,3,1793.0,597.6666666666666,0.0,0.0,0.0,5.333333333333333,1.0,112.0625,3,0
520878,39,30-44,medium engagement,luxury traveler,traveler,regular traveler,8.5,couple trip,3,-4,F,True,False,canada,ottawa,YOW,45.323,-75.669,9,-15.75,193,157.55555555555557,21.444444444444443,22.222222222222225,22.222222222222225,22.222222222222225,44.44444444444445,0.0,2023-02-25 07:00:00,2023-04-29 13:00:00,4,21.0,7323.829686274692,3661.914843137346,7643.11,1910.7775,2,2,4,50.0,1388.11,347.0275,177.045,0.0375,2,6255.0,1563.75,0.0,0.0,1.0,5.5,1.25,189.54545454545453,1,0
520882,19,18-29,medium engagement,premium traveler,traveler,one time traveler,14.0,solo or group trip,1,-4,F,False,False,usa,louisville,LOU,38.228,-85.664,8,-14.0,62,57.5,7.75,12.5,0.0,0.0,12.5,0.0,,,1,0.0,0.0,0.0,780.0,780.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,780.0,780.0,0.0,0.0,0.0,6.0,1.0,130.0,4,0
520885,37,30-44,medium engagement,luxury traveler,traveler,regular traveler,6.0,business trip,3,-4,M,True,True,usa,el paso,ELP,31.807,-106.378,8,-14.0,347,1035.75,43.375,25.0,0.0,75.0,62.5,20.0,2023-01-16 07:00:00,2023-03-29 08:00:00,4,24.0,28770.221970689527,4795.036995114921,8290.43,2072.6075,4,3,8,75.0,864.43,216.1075,29.325,0.025,4,7426.0,1856.5,0.0,0.0,0.75,3.75,1.0,495.06666666666666,5,0
520898,43,30-44,medium engagement,luxury traveler,traveler,occasional traveler,6.666666666666667,business trip,2,-5,F,True,True,usa,santa ana,SNA,33.676,-117.868,8,-11.2,111,103.375,13.875,25.0,25.0,25.0,37.5,0.0,2023-02-09 07:00:00,2023-06-15 08:00:00,3,63.0,8305.084089490107,4152.542044745053,8240.56,2746.853333333333,2,2,4,66.66666666666666,2069.56,689.8533333333332,221.25333333333333,0.0166666666666666,1,6171.0,2057.0,0.0,0.0,0.5,6.666666666666666,1.6666666666666667,199.06451612903223,0,0
520902,40,30-44,medium engagement,premium traveler,traveler,regular traveler,6.25,business trip,3,-5,F,False,False,usa,kansas city,MCI,39.297,-94.714,9,-12.6,136,112.33333333333331,15.111111111111112,11.111111111111112,22.222222222222225,44.44444444444445,44.44444444444445,0.0,2023-02-19 07:00:00,2023-05-31 07:00:00,4,33.666666666666664,7470.298838629184,1867.574709657296,3648.31,912.0775,4,3,8,75.0,1608.31,402.0775,109.635,0.0125,3,2040.0,510.0,0.0,0.0,1.0,2.5,1.25,170.0,1,0
520920,41,30-44,medium engagement,premium traveler,traveler,one time traveler,3.0,business trip,1,-5,F,False,False,usa,memphis,MEM,35.042,-89.977,9,-12.6,113,94.11111111111111,12.555555555555555,0.0,33.33333333333333,0.0,11.111111111111112,0.0,,,1,0.0,0.0,0.0,440.3,440.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,440.3,518.0,73.85,0.15,0.0,7.0,1.0,62.9,4,0
520934,54,45-59,medium engagement,premium traveler,traveler,one time traveler,8.0,parent trip,1,-5,F,False,True,usa,newark,EWR,40.692,-74.169,9,-12.6,169,139.77777777777777,18.777777777777775,11.111111111111112,11.111111111111112,11.111111111111112,11.111111111111112,0.0,2023-03-26 11:00:00,2023-03-26 11:00:00,1,0.0,3864.881588071476,3864.881588071476,2118.54,2118.54,1,1,2,100.0,1426.54,1426.54,1426.34,0.2,1,692.0,692.0,0.0,0.0,0.0,2.0,2.0,173.0,4,0
520947,24,18-29,medium engagement,luxury traveler,traveler,occasional traveler,4.0,business trip,2,-5,O,True,True,usa,new york,LGA,40.777,-73.872,8,-11.2,194,465.209656875,24.25,37.5,12.5,25.0,50.0,33.33333333333333,,,2,0.0,4252.833472038012,2126.416736019006,2143.3,1071.65,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2143.3,1109.0,41.425,0.075,0.0,4.0,1.5,214.33,4,3
520959,50,45-59,medium engagement,economy traveler,traveler,one time traveler,7.0,solo or group trip,1,-5,F,False,False,usa,new york,LGA,40.777,-73.872,8,-11.2,89,84.25,11.125,25.0,25.0,12.5,12.5,0.0,2023-04-05 16:00:00,2023-04-05 16:00:00,1,0.0,576.1819985601524,576.1819985601524,336.97,336.97,1,1,2,100.0,105.77,105.77,0.0,0.0,1,231.2,272.0,135.85,0.15,0.0,2.0,1.0,115.6,4,0
521000,48,45-59,medium engagement,economy traveler,traveler,occasional traveler,8.0,couple trip,2,-5,F,True,False,usa,charlotte,CLT,35.214,-80.943,8,-11.2,184,169.25,23.0,25.0,12.5,37.5,37.5,0.0,2023-02-14 09:00:00,2023-06-29 07:00:00,3,67.0,3500.984027793512,1166.9946759311704,1505.91,501.97,3,3,6,100.0,620.91,206.97,0.0,0.0,3,885.0,295.0,0.0,0.0,0.3333333333333333,1.3333333333333333,1.0,221.25,3,0
521004,52,45-59,medium engagement,economy traveler,traveler,regular traveler,6.75,business trip,3,-5,F,True,False,usa,san antonio,SKF,29.384,-98.581,8,-11.2,186,171.625,23.25,12.5,0.0,50.0,50.0,0.0,2023-01-23 07:00:00,2023-06-12 07:00:00,4,46.66666666666666,9720.716945269867,2430.1792363174677,2428.44,607.11,4,4,8,100.0,1669.44,417.36,0.0,0.0,4,759.0,189.75,0.0,0.0,0.5,2.0,1.0,94.875,1,0
521009,69,60+,medium engagement,luxury traveler,traveler,one time traveler,8.0,couple trip,1,-5,F,True,False,usa,new york,LGA,40.777,-73.872,10,-14.0,100,74.6,10.0,40.0,20.0,0.0,10.0,0.0,,,1,0.0,0.0,0.0,872.0,872.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,872.0,872.0,0.0,0.0,0.0,4.0,2.0,109.0,2,0
521031,44,30-44,medium engagement,premium traveler,traveler,regular traveler,6.333333333333333,business trip,3,-5,F,False,False,canada,hamilton,YHM,43.173,-79.935,8,-11.2,145,133.25,18.125,12.5,12.5,62.5,75.0,0.0,2023-01-18 08:00:00,2023-07-24 10:00:00,6,37.4,7009.521686150492,1401.9043372300985,6492.57,1082.095,5,5,10,83.33333333333333,2056.47,342.745,0.0,0.0,5,4436.1,740.0,6.491666666666666,0.0083333333333333,0.4,4.5,1.5,134.4272727272727,1,0
