"user_id","age","age_group","engagement_level","spending_type","dream_traveler","travel_frequency","avg_days_between_booking","trip_type","trip_frequency_score","days_since_signup","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","total_sessions","sessions_per_week","total_page_clicks","avg_session_duration","avg_clicks_per_session","pct_sessions_flight_discount_used","pct_sessions_hotel_discount_used","pct_sessions_flight_booked","pct_sessions_hotel_booked","cancel_rate","first_trip_date","last_trip_date","total_trips","avg_days_between_trips","total_distance","avg_distance","total_price_paid","avg_price_paid","departure_flights","return_flights","total_flights","pct_return_flights_booked","total_flight_cost","avg_flight_costs","avg_fligth_cost_before_discount","avg_flight_discount","unique_cities_visited","total_hotel_cost","avg_hotel_cost","avg_hotel_cost_before_discount","avg_hotel_disocunt","avg_checked_bags_per_trip","avg_nights_per_stay","avg_rooms_per_booking","avg_hotel_spend_per_night"
"512945","26","18-29","medium engagement","luxury traveler","traveler","occasional traveler","80.33333333333333","solo or group trip","2","-1","F","false","false","usa","los angeles","LAX","33.942","-118.408","8","-56.00","119","110.7500000000000000","14.8750000000000000","37.5000000000000000","12.5000000000000000","25.0000000000000000","25.0000000000000000","0.00000000000000000000","2023-02-14 14:00:00","2024-02-06 07:00:00","3","178","5410.688858882411","2705.3444294412056","3858.75","1625.1150000000000000","2","2","4","66.6666666666666667","964.75","321.5833333333333333","0.00000000000000000000","0.00000000000000000000","2","2894","964.6666666666666667","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","9.0000000000000000","1.00000000000000000000","160.7777777777777778"
"512974","18","18-29","medium engagement","premium traveler","traveler","occasional traveler","60","solo or group trip","2","-1","F","false","false","canada","toronto","YKZ","43.862","-79.37","9","-63.00","159","131.8888888888888889","17.6666666666666667","22.2222222222222222","22.2222222222222222","11.1111111111111111","22.2222222222222222","0.00000000000000000000","2023-12-08 14:00:00","2023-12-08 14:00:00","3","0","7819.1420652963525","7819.1420652963525","2411.14","764.9000000000000000","1","0","2","0.00000000000000000000","881.34","293.7800000000000000","0.00000000000000000000","0.00000000000000000000","1","1529.8","520.6666666666666667","53.6333333333333333","0.03333333333333333333","0.00000000000000000000","6.0000000000000000","1.00000000000000000000","127.4833333333333333"
"512976","37","30-44","medium engagement","luxury traveler","traveler","regular traveler","6.6","business trip","3","-1","F","false","false","usa","los angeles","LAX","33.942","-118.408","8","-56.00","159","148.2500000000000000","19.8750000000000000","25.0000000000000000","0.00000000000000000000","50.0000000000000000","62.5000000000000000","0.00000000000000000000","2023-01-15 07:00:00","2023-06-23 07:00:00","5","39.75","12928.369116151589","3232.0922790378972","12098.71","2419.7420000000000000","4","4","8","80.0000000000000000","3852.71","770.5420000000000000","0.00000000000000000000","0.00000000000000000000","4","8246","1649.2000000000000000","0.00000000000000000000","0.00000000000000000000","0.50000000000000000000","5.0000000000000000","2.0000000000000000","139.7627118644067797"
"512984","58","45-59","medium engagement","premium traveler","traveler","occasional traveler","4.666666666666667","business trip","2","-1","F","false","false","usa","spokane","GEG","47.62","-117.534","8","-56.00","148","136.2500000000000000","18.5000000000000000","12.5000000000000000","0.00000000000000000000","25.0000000000000000","37.5000000000000000","0.00000000000000000000","2023-03-17 13:00:00","2023-04-09 12:00:00","3","11","6009.4160755468365","3004.7080377734183","2895.95","965.3166666666666667","2","2","4","66.6666666666666667","1012.95","337.6500000000000000","0.00000000000000000000","0.00000000000000000000","2","1883","627.6666666666666667","0.00000000000000000000","0.00000000000000000000","0.50000000000000000000","2.6666666666666667","1.00000000000000000000","235.3750000000000000"
"512999","35","30-44","medium engagement","economy traveler","traveler","occasional traveler","6","business trip","2","-1","F","true","false","usa","new york","JFK","40.64","-73.779","8","-56.00","112","103.6250000000000000","14.0000000000000000","12.5000000000000000","0.00000000000000000000","37.5000000000000000","25.0000000000000000","0.00000000000000000000","2023-01-13 12:00:00","2023-03-10 14:00:00","3","28","7820.514314622934","2606.8381048743113","2321.25","1033.4250000000000000","3","3","6","100.0000000000000000","1543.25","514.4166666666666667","0.00000000000000000000","0.00000000000000000000","3","778","259.3333333333333333","0.00000000000000000000","0.00000000000000000000","0.66666666666666666667","2.5000000000000000","1.00000000000000000000","155.6000000000000000"
"513004","41","30-44","medium engagement","premium traveler","traveler","regular traveler","7.25","solo or group trip","3","-1","F","false","false","usa","providence","PVD","41.724","-71.428","8","-56.00","161","150.5000000000000000","20.1250000000000000","0.00000000000000000000","0.00000000000000000000","50.0000000000000000","37.5000000000000000","0.00000000000000000000","2023-01-16 13:00:00","2023-07-16 13:00:00","4","60.333333333333336","8748.292173222015","2187.0730433055037","4091.85","1096.5300000000000000","4","4","8","100.0000000000000000","1573.85","393.4625000000000000","0.00000000000000000000","0.00000000000000000000","4","2518","629.5000000000000000","0.00000000000000000000","0.00000000000000000000","0.50000000000000000000","6.0000000000000000","1.00000000000000000000","139.8888888888888889"
"513005","29","18-29","medium engagement","economy traveler","traveler","one time traveler","10","solo or group trip","1","-1","F","false","false","usa","milwaukee","MKE","42.947","-87.896","8","-56.00","95","87.8750000000000000","11.8750000000000000","37.5000000000000000","12.5000000000000000","12.5000000000000000","12.5000000000000000","0.00000000000000000000","2023-03-25 09:00:00","2023-03-25 09:00:00","1","0","129.62257755633277","129.62257755633277","198.09","198.0900000000000000","1","1","2","100.0000000000000000","22.59","22.5900000000000000","22.2900000000000000","0.30000000000000000000","1","175.5","195.0000000000000000","194.9000000000000000","0.10000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","175.5000000000000000"
"513006","59","45-59","medium engagement","premium traveler","traveler","occasional traveler","5.5","business trip","2","-1","F","true","false","usa","st. petersburg","SPG","27.765","-82.627","10","-70.00","199","148.1000000000000000","19.9000000000000000","10.0000000000000000","30.0000000000000000","20.0000000000000000","20.0000000000000000","0.00000000000000000000","2023-01-28 10:00:00","2023-03-27 11:00:00","2","58","5710.406505523124","2855.203252761562","2609.57","1304.7850000000000000","2","2","4","100.0000000000000000","1328.77","664.3850000000000000","0.00000000000000000000","0.00000000000000000000","2","1280.80","658.0000000000000000","87.9750000000000000","0.02500000000000000000","1.00000000000000000000","5.0000000000000000","1.5000000000000000","80.0500000000000000"
"513026","42","30-44","medium engagement","luxury traveler","traveler","occasional traveler","6.666666666666667","business trip","2","-1","F","true","false","usa","chicago","MDW","41.786","-87.752","8","-56.00","146","135.1250000000000000","18.2500000000000000","12.5000000000000000","12.5000000000000000","37.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-01-15 07:00:00","2023-03-23 10:00:00","3","33.5","3949.405522953083","1316.4685076510277","4274.54","1424.8466666666666667","3","3","6","100.0000000000000000","694.54","231.5133333333333333","102.5533333333333333","0.03333333333333333333","2","3580","1193.3333333333333333","0.00000000000000000000","0.00000000000000000000","0.33333333333333333333","6.0000000000000000","1.00000000000000000000","198.8888888888888889"
"513030","39","30-44","medium engagement","luxury traveler","traveler","occasional traveler","7.333333333333333","solo or group trip","2","-1","F","false","false","usa","san jose","SJC","37.362","-121.929","8","-56.00","98","91.5000000000000000","12.2500000000000000","25.0000000000000000","12.5000000000000000","37.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-02-03 12:00:00","2023-03-13 12:00:00","3","19","3724.679073993582","1241.559691331194","3254.83","1084.9433333333333333","3","3","6","100.0000000000000000","606.83","202.2766666666666667","0.00000000000000000000","0.00000000000000000000","3","2648","882.6666666666666667","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","5.0000000000000000","1.00000000000000000000","176.5333333333333333"
"513031","47","45-59","medium engagement","luxury traveler","traveler","occasional traveler","12","family trip","2","-1","F","true","true","usa","detroit","DTW","42.212","-83.353","9","-63.00","90","74.7777777777777778","10.0000000000000000","44.4444444444444444","11.1111111111111111","22.2222222222222222","22.2222222222222222","0.00000000000000000000","2023-01-12 16:00:00","2023-02-07 16:00:00","3","13","4061.7570604962993","2030.8785302481497","3894.80","1877.0550000000000000","2","2","4","66.6666666666666667","700.80","233.6000000000000000","0.00000000000000000000","0.00000000000000000000","2","3194","1064.6666666666666667","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","4.5000000000000000","1.5000000000000000","199.6250000000000000"
"513058","53","45-59","medium engagement","premium traveler","traveler","regular traveler","10.5","parent trip","3","-1","F","false","true","usa","new york","JFK","40.64","-73.779","8","-56.00","231","214.0000000000000000","28.8750000000000000","0.00000000000000000000","25.0000000000000000","62.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-01-20 16:00:00","2023-06-06 07:00:00","6","27.2","9667.972112337084","1933.5944224674167","3799.31","736.3300000000000000","5","5","10","83.3333333333333333","1926.31","321.0516666666666667","0.00000000000000000000","0.00000000000000000000","4","1873","312.1666666666666667","0.00000000000000000000","0.00000000000000000000","0.40000000000000000000","4.0000000000000000","1.3333333333333333","124.8666666666666667"
"513089","40","30-44","medium engagement","luxury traveler","traveler","occasional traveler","6","business trip","2","-1","F","true","false","usa","sacramento","SMF","38.695","-121.591","8","-56.00","141","131.1250000000000000","17.6250000000000000","25.0000000000000000","25.0000000000000000","12.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-05-13 16:00:00","2023-05-13 16:00:00","3","0","1179.2437014683517","1179.2437014683517","2515.42","838.4733333333333333","1","1","2","33.3333333333333333","215.62","71.8733333333333333","0.00000000000000000000","0.00000000000000000000","1","2299.8","859.0000000000000000","32.9333333333333333","0.06666666666666666667","1.00000000000000000000","8.6666666666666667","1.00000000000000000000","88.4538461538461538"
"513090","23","18-29","medium engagement","budget traveler","traveler","occasional traveler","114","parent trip","2","-1","M","false","true","usa","los angeles","LAX","33.942","-118.408","9","-63.00","123","101.5555555555555556","13.6666666666666667","44.4444444444444444","11.1111111111111111","22.2222222222222222","11.1111111111111111","0.00000000000000000000","2023-02-25 07:00:00","2023-12-21 21:00:00","2","299","4951.529415991953","2475.7647079959766","1394.61","452.5700000000000000","2","2","4","100.0000000000000000","1329.61","664.8050000000000000","664.6550000000000000","0.15000000000000000000","2","65","32.5000000000000000","0.00000000000000000000","0.00000000000000000000","1.5000000000000000","1.00000000000000000000","1.00000000000000000000","65.0000000000000000"
"513093","56","45-59","medium engagement","luxury traveler","traveler","regular traveler","4.75","business trip","3","-1","F","false","false","usa","charlotte","CLT","35.214","-80.943","8","-56.00","137","126.6250000000000000","17.1250000000000000","25.0000000000000000","25.0000000000000000","25.0000000000000000","50.0000000000000000","0.00000000000000000000","2023-02-03 07:00:00","2023-03-02 12:00:00","4","9","4295.05359459631","2147.526797298155","12490.32","3122.5800000000000000","2","2","4","50.0000000000000000","695.82","173.9550000000000000","0.00000000000000000000","0.00000000000000000000","2","11794.5","2998.7500000000000000","100.2250000000000000","0.02500000000000000000","0.00000000000000000000","4.5000000000000000","1.2500000000000000","421.2321428571428571"
"513096","31","30-44","medium engagement","economy traveler","traveler","occasional traveler","9.5","family trip","2","-1","F","true","true","usa","dallas","DAL","32.847","-96.852","8","-56.00","76","71.2500000000000000","9.5000000000000000","12.5000000000000000","12.5000000000000000","25.0000000000000000","12.5000000000000000","0.00000000000000000000","2023-01-18 09:00:00","2023-03-26 10:00:00","2","67","4069.9298094301503","2034.9649047150751","1599.79","989.3400000000000000","2","2","4","100.0000000000000000","1047.79","523.8950000000000000","0.00000000000000000000","0.00000000000000000000","2","552","276.0000000000000000","0.00000000000000000000","0.00000000000000000000","1.5000000000000000","3.0000000000000000","1.00000000000000000000","184.0000000000000000"
"513103","33","30-44","medium engagement","premium traveler","traveler","occasional traveler","9","parent trip","2","-1","F","false","true","usa","philadelphia","PHL","39.872","-75.241","8","-56.00","130","123.0000000000000000","16.2500000000000000","37.5000000000000000","0.00000000000000000000","37.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-02-06 07:00:00","2023-04-06 12:00:00","3","29.5","8392.876475376152","2797.6254917920505","3426.92","1142.3066666666666667","3","2","6","66.6666666666666667","1833.92","611.3066666666666667","98.6100000000000000","0.03333333333333333333","2","1593","531.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.33333333333333333333","3.3333333333333333","1.3333333333333333","122.5384615384615385"
"513126","37","30-44","medium engagement","premium traveler","traveler","regular traveler","6.8","business trip","3","-1","F","false","false","usa","san diego","SAN","32.733","-117.189","8","-56.00","133","124.6250000000000000","16.6250000000000000","37.5000000000000000","0.00000000000000000000","62.5000000000000000","62.5000000000000000","0.00000000000000000000","2023-01-14 15:00:00","2023-03-24 13:00:00","5","17","11683.819330940358","2336.7638661880715","4737.94","947.5880000000000000","5","4","10","80.0000000000000000","1635.94","327.1880000000000000","125.2800000000000000","0.07000000000000000000","5","3102","620.4000000000000000","0.00000000000000000000","0.00000000000000000000","0.40000000000000000000","4.8000000000000000","1.00000000000000000000","129.2500000000000000"
"513164","43","30-44","medium engagement","economy traveler","traveler","occasional traveler","7.5","solo or group trip","2","-1","F","false","false","usa","mobile","BFM","30.626","-88.068","8","-56.00","75","70.7500000000000000","9.3750000000000000","0.00000000000000000000","37.5000000000000000","25.0000000000000000","12.5000000000000000","0.00000000000000000000","2023-03-29 15:00:00","2023-04-11 12:00:00","2","12","2707.271232157819","1353.6356160789096","809.77","692.4700000000000000","2","1","4","50.0000000000000000","309.77","154.8850000000000000","0.00000000000000000000","0.00000000000000000000","2","500","250.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","5.0000000000000000","1.00000000000000000000","100.0000000000000000"
"513216","39","30-44","medium engagement","premium traveler","traveler","regular traveler","6.25","business trip","3","-1","F","true","false","usa","new york","JFK","40.64","-73.779","9","-63.00","218","180.3333333333333333","24.2222222222222222","22.2222222222222222","11.1111111111111111","44.4444444444444444","33.3333333333333333","0.00000000000000000000","2023-01-16 07:00:00","2023-05-21 13:00:00","4","41.666666666666664","6152.413980742316","1538.103495185579","2953.90","844.9733333333333333","4","4","8","100.0000000000000000","1119.90","279.9750000000000000","118.2575000000000000","0.01250000000000000000","3","1834","458.5000000000000000","0.00000000000000000000","0.00000000000000000000","0.50000000000000000000","5.0000000000000000","1.00000000000000000000","122.2666666666666667"
"513220","46","45-59","medium engagement","luxury traveler","traveler","regular traveler","7.8","solo or group trip","3","-1","F","false","false","usa","indianapolis","IND","39.717","-86.294","8","-56.00","196","181.0000000000000000","24.5000000000000000","37.5000000000000000","25.0000000000000000","62.5000000000000000","62.5000000000000000","0.00000000000000000000","2023-01-12 16:00:00","2023-07-10 12:00:00","5","44.5","6963.543490968475","1392.708698193695","7689.35","1537.8700000000000000","5","5","10","100.0000000000000000","1300.85","260.1700000000000000","195.0440000000000000","0.05000000000000000000","3","6388.5","1299.4000000000000000","30.9800000000000000","0.02000000000000000000","0.40000000000000000000","3.6000000000000000","1.00000000000000000000","354.9166666666666667"
"513221","32","30-44","medium engagement","luxury traveler","traveler","one time traveler","6","business trip","1","-1","F","false","false","usa","kansas city","MCI","39.297","-94.714","8","-56.00","109","99.7500000000000000","13.6250000000000000","25.0000000000000000","25.0000000000000000","12.5000000000000000","12.5000000000000000","0.00000000000000000000","2023-03-05 11:00:00","2023-03-05 11:00:00","1","0","2169.7901156547764","2169.7901156547764","2021.21","2021.2100000000000000","1","1","2","100.0000000000000000","747.21","747.2100000000000000","0.00000000000000000000","0.00000000000000000000","1","1274","1274.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","7.0000000000000000","2.0000000000000000","91.0000000000000000"
"513227","64","60+","medium engagement","premium traveler","traveler","occasional traveler","6","business trip","2","-1","F","true","false","usa","new york","LGA","40.777","-73.872","10","-70.00","175","131.3000000000000000","17.5000000000000000","20.0000000000000000","20.0000000000000000","20.0000000000000000","20.0000000000000000","0.00000000000000000000","2023-02-03 08:00:00","2023-03-05 10:00:00","2","30","6006.989559769201","3003.4947798846006","2421.90","1210.9500000000000000","2","2","4","100.0000000000000000","1023.90","511.9500000000000000","0.00000000000000000000","0.00000000000000000000","2","1398","699.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","4.0000000000000000","1.00000000000000000000","174.7500000000000000"
"513233","40","30-44","medium engagement","luxury traveler","traveler","occasional traveler","5.666666666666667","business trip","2","-1","F","true","true","usa","riverside","RIV","33.881","-117.259","9","-63.00","113","93.0000000000000000","12.5555555555555556","11.1111111111111111","11.1111111111111111","22.2222222222222222","33.3333333333333333","0.00000000000000000000","2023-02-09 13:00:00","2023-06-23 13:00:00","3","67","4449.590874813814","2224.795437406907","3542.36","1180.7866666666666667","2","2","4","66.6666666666666667","734.81","244.9366666666666667","0.00000000000000000000","0.00000000000000000000","2","2807.55","941.0000000000000000","34.3166666666666667","0.01666666666666666667","1.00000000000000000000","3.0000000000000000","1.6666666666666667","165.1500000000000000"
"513236","44","30-44","medium engagement","luxury traveler","traveler","frequent traveler","5.625","business trip","4","-1","F","true","true","usa","philadelphia","PNE","40.082","-75.011","8","-56.00","168","156.8750000000000000","21.0000000000000000","0.00000000000000000000","12.5000000000000000","75.0000000000000000","100.0000000000000000","0.00000000000000000000","2023-01-10 13:00:00","2023-07-10 15:00:00","8","25.857142857142858","10197.2712943348","1699.5452157224665","13333.79","1666.7237500000000000","6","5","12","62.5000000000000000","3306.79","413.3487500000000000","0.00000000000000000000","0.00000000000000000000","6","10027.00","1265.7500000000000000","22.4937500000000000","0.00625000000000000000","0.16666666666666666667","4.6250000000000000","1.6250000000000000","147.4558823529411765"
"513237","37","30-44","medium engagement","luxury traveler","traveler","occasional traveler","3.5","business trip","2","-1","F","true","true","canada","toronto","YZD","43.742","-79.466","8","-56.00","139","130.6250000000000000","17.3750000000000000","12.5000000000000000","12.5000000000000000","12.5000000000000000","25.0000000000000000","0.00000000000000000000","2023-03-07 08:00:00","2023-03-07 08:00:00","2","0","3312.7350107324764","3312.7350107324764","2229.8","1114.9000000000000000","1","1","2","50.0000000000000000","588.8","294.4000000000000000","0.00000000000000000000","0.00000000000000000000","1","1641","820.5000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","4.5000000000000000","1.00000000000000000000","182.3333333333333333"
"513242","30","30-44","medium engagement","premium traveler","traveler","occasional traveler","6.5","business trip","2","-1","F","false","false","usa","detroit","DTW","42.212","-83.353","10","-70.00","122","90.6000000000000000","12.2000000000000000","40.0000000000000000","0.00000000000000000000","20.0000000000000000","20.0000000000000000","0.00000000000000000000","2023-01-18 12:00:00","2023-02-15 10:00:00","2","27","5249.054313025583","2624.5271565127914","2489.84","1244.9200000000000000","2","2","4","100.0000000000000000","1016.84","508.4200000000000000","508.2700000000000000","0.15000000000000000000","2","1473","736.5000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","4.0000000000000000","1.00000000000000000000","184.1250000000000000"
"513259","55","45-59","medium engagement","luxury traveler","traveler","occasional traveler","7.666666666666667","couple trip","2","-1","F","true","false","usa","seattle","SEA","47.449","-122.309","8","-56.00","140","130.2500000000000000","17.5000000000000000","25.0000000000000000","25.0000000000000000","37.5000000000000000","25.0000000000000000","0.00000000000000000000","2023-01-14 13:00:00","2023-04-25 08:00:00","3","50","7145.890500035232","2381.963500011744","5506.15","2647.9000000000000000","3","3","6","100.0000000000000000","1273.15","424.3833333333333333","0.00000000000000000000","0.00000000000000000000","3","4233","1411.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.33333333333333333333","5.5000000000000000","1.00000000000000000000","384.8181818181818182"
"513289","36","30-44","medium engagement","luxury traveler","traveler","one time traveler","9","solo or group trip","1","-1","F","false","false","canada","calgary","YYC","51.114","-114.02","8","-56.00","124","115.3750000000000000","15.5000000000000000","12.5000000000000000","37.5000000000000000","12.5000000000000000","12.5000000000000000","0.00000000000000000000","2023-02-08 11:00:00","2023-02-08 11:00:00","1","0","2343.040890432204","2343.040890432204","1500.31","1500.3100000000000000","1","0","2","0.00000000000000000000","189.31","189.3100000000000000","0.00000000000000000000","0.00000000000000000000","1","1311","1311.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","3.0000000000000000","1.00000000000000000000","437.0000000000000000"
"513296","38","30-44","medium engagement","luxury traveler","traveler","occasional traveler","6.666666666666667","business trip","2","-1","F","false","false","usa","columbus","CMH","39.998","-82.892","8","-56.00","200","184.1250000000000000","25.0000000000000000","25.0000000000000000","12.5000000000000000","37.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-01-15 07:00:00","2023-06-06 11:00:00","3","71","4299.3053383947245","1433.101779464908","4069.75","1356.5833333333333333","3","3","6","100.0000000000000000","1027.75","342.5833333333333333","0.00000000000000000000","0.00000000000000000000","3","3042","1014.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","3.3333333333333333","1.3333333333333333","276.5454545454545455"
"513317","56","45-59","medium engagement","luxury traveler","traveler","one time traveler","10","couple trip","1","-1","F","true","false","usa","dallas","DAL","32.847","-96.852","8","-56.00","135","127.0000000000000000","16.8750000000000000","37.5000000000000000","25.0000000000000000","12.5000000000000000","0.00000000000000000000","0.00000000000000000000","2023-02-23 15:00:00","2023-02-23 15:00:00","1","0","393.441740002097","393.441740002097","73.87","0","1","1","2","100.0000000000000000","73.87","73.8700000000000000","73.8200000000000000","0.05000000000000000000","1","0","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0","0","0"
"513322","52","45-59","medium engagement","premium traveler","traveler","occasional traveler","9.333333333333334","solo or group trip","2","-1","F","false","false","usa","new york","LGA","40.777","-73.872","9","-63.00","163","135.1111111111111111","18.1111111111111111","0.00000000000000000000","0.00000000000000000000","33.3333333333333333","33.3333333333333333","0.00000000000000000000","2023-01-24 14:00:00","2023-06-09 15:00:00","3","68","9348.22337401401","3116.07445800467","2864.66","954.8866666666666667","3","3","6","100.0000000000000000","1703.66","567.8866666666666667","0.00000000000000000000","0.00000000000000000000","3","1161","387.0000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2.0000000000000000","1.00000000000000000000","193.5000000000000000"
"513338","55","45-59","medium engagement","economy traveler","traveler","occasional traveler","6.666666666666667","business trip","2","-1","F","true","false","usa","oklahoma city","OKC","35.393","-97.601","8","-56.00","111","102.8750000000000000","13.8750000000000000","37.5000000000000000","12.5000000000000000","37.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-01-14 14:00:00","2023-05-21 07:00:00","3","63","5858.21036452916","1952.7367881763867","1840.93","613.6433333333333333","3","3","6","100.0000000000000000","1010.93","336.9766666666666667","0.00000000000000000000","0.00000000000000000000","3","830","276.6666666666666667","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","2.3333333333333333","1.00000000000000000000","118.5714285714285714"
"513339","30","30-44","medium engagement","premium traveler","traveler","occasional traveler","8.5","solo or group trip","2","-1","F","false","false","usa","new york","LGA","40.777","-73.872","8","-56.00","140","130.2500000000000000","17.5000000000000000","12.5000000000000000","12.5000000000000000","25.0000000000000000","25.0000000000000000","0.00000000000000000000","2023-01-15 07:00:00","2023-02-25 07:00:00","2","41","1846.8839112137164","923.4419556068582","1851.86","925.9300000000000000","2","2","4","100.0000000000000000","606.86","303.4300000000000000","0.00000000000000000000","0.00000000000000000000","2","1245","622.5000000000000000","0.00000000000000000000","0.00000000000000000000","0.50000000000000000000","3.0000000000000000","2.5000000000000000","138.3333333333333333"
"513345","24","18-29","medium engagement","premium traveler","traveler","occasional traveler","3.5","business trip","2","-1","F","true","true","usa","lubbock","LBB","33.664","-101.823","9","-63.00","131","108.5555555555555556","14.5555555555555556","33.3333333333333333","11.1111111111111111","0.00000000000000000000","22.2222222222222222","0.00000000000000000000","","","2","0","0","0","1385.2","692.6000000000000000","0","0","0","0.00000000000000000000","0","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0","1385.2","746.5000000000000000","48.9500000000000000","0.05000000000000000000","0","8.0000000000000000","1.00000000000000000000","86.5750000000000000"
"513347","50","45-59","medium engagement","economy traveler","traveler","one time traveler","9","family trip","1","-1","F","true","true","usa","los angeles","LAX","33.942","-118.408","10","-70.00","169","125.7000000000000000","16.9000000000000000","40.0000000000000000","10.0000000000000000","10.0000000000000000","10.0000000000000000","0.00000000000000000000","2023-02-08 07:00:00","2023-02-08 07:00:00","1","0","2240.0824918813123","2240.0824918813123","636.92","636.9200000000000000","1","1","2","100.0000000000000000","378.92","378.9200000000000000","378.7700000000000000","0.15000000000000000000","1","258","258.0000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","2.0000000000000000","1.00000000000000000000","129.0000000000000000"
"513366","45","45-59","medium engagement","luxury traveler","traveler","occasional traveler","7.333333333333333","solo or group trip","2","-1","F","false","false","canada","montreal","YUL","45.468","-73.741","8","-56.00","156","146.3750000000000000","19.5000000000000000","12.5000000000000000","37.5000000000000000","37.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-02-05 09:00:00","2023-07-12 10:00:00","3","78.5","4044.8089164724715","1348.2696388241573","4185.07","1395.0233333333333333","3","3","6","100.0000000000000000","808.87","269.6233333333333333","0.00000000000000000000","0.00000000000000000000","3","3376.2","1134.6666666666666667","46.3000000000000000","0.03333333333333333333","0.33333333333333333333","4.6666666666666667","1.00000000000000000000","241.1571428571428571"
"513381","52","45-59","medium engagement","economy traveler","traveler","occasional traveler","10.333333333333334","family trip","2","-1","F","true","true","usa","akron","AKR","41.038","-81.467","8","-56.00","105","97.8750000000000000","13.1250000000000000","12.5000000000000000","25.0000000000000000","37.5000000000000000","37.5000000000000000","0.00000000000000000000","2023-01-25 07:00:00","2023-02-24 07:00:00","3","15","7584.894341594534","2528.2981138648447","1919.19","639.7300000000000000","3","3","6","100.0000000000000000","1299.39","433.1300000000000000","0.00000000000000000000","0.00000000000000000000","3","619.80","210.3333333333333333","37.3166666666666667","0.01666666666666666667","0.66666666666666666667","1.6666666666666667","1.00000000000000000000","123.9600000000000000"
"513387","50","45-59","medium engagement","luxury traveler","traveler","regular traveler","7","family trip","3","-1","F","true","true","usa","chicago","ORD","41.979","-87.904","8","-56.00","109","101.0000000000000000","13.6250000000000000","12.5000000000000000","0.00000000000000000000","50.0000000000000000","62.5000000000000000","0.00000000000000000000","2023-01-22 07:00:00","2023-03-24 07:00:00","5","15.25","3606.7944132466137","901.6986033116534","7379.54","1475.9080000000000000","4","4","8","80.0000000000000000","742.54","148.5080000000000000","0.00000000000000000000","0.00000000000000000000","4","6637","1327.4000000000000000","0.00000000000000000000","0.00000000000000000000","0.25000000000000000000","3.2000000000000000","1.8000000000000000","288.5652173913043478"
"513397","54","45-59","medium engagement","premium traveler","traveler","regular traveler","6.6","business trip","3","-1","F","false","false","usa","new york","JFK","40.64","-73.779","8","-56.00","175","161.8750000000000000","21.8750000000000000","0.00000000000000000000","12.5000000000000000","50.0000000000000000","50.0000000000000000","0.00000000000000000000","2023-01-23 07:00:00","2023-06-07 07:00:00","5","33.75","8507.009156529144","2126.752289132286","3184.93","607.5100000000000000","4","4","8","80.0000000000000000","1450.73","290.1460000000000000","0.00000000000000000000","0.00000000000000000000","4","1734.20","352.8000000000000000","29.7900000000000000","0.01000000000000000000","0.50000000000000000000","3.0000000000000000","1.00000000000000000000","144.5166666666666667"
"513402","46","45-59","medium engagement","premium traveler","traveler","one time traveler","11","family trip","1","-1","F","true","true","usa","tacoma","TCM","47.138","-122.476","8","-56.00","109","101.3750000000000000","13.6250000000000000","12.5000000000000000","12.5000000000000000","12.5000000000000000","12.5000000000000000","0.00000000000000000000","2023-01-18 07:00:00","2023-01-18 07:00:00","1","0","3097.60700930681","3097.60700930681","1104.21","1104.2100000000000000","1","1","2","100.0000000000000000","584.21","584.2100000000000000","0.00000000000000000000","0.00000000000000000000","1","520","520.0000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","520.0000000000000000"
